t,alder,p_i_live,indbetaling_dkk,udbetaling_dkk,omkostning_dkk,enhedspris,betinget_aldersopsparing_dkk,betinget_ratepension_dkk,betinget_livrente_dkk,betinget_depot_dkk,forventet_aldersopsparing_dkk,forventet_ratepension_dkk,forventet_livrente_dkk,forventet_depot_dkk,b_aldersopsparing,b_ratepension,b_livrente,b_omkostning
5.333333333333331,45.71115674195756,0.987087312987256,7500.0,0.0,307.3577473332683,130.5605172064952,0.0,435565.6880055286,272228.5550034553,707794.2430089839,0.0,429941.3646028227,268713.35287676414,698654.7174795868,-0.0,-55384.61538461539,-34615.38461538461,3688.2929679992203
5.416666666666664,45.794490075290895,0.9868448473472768,7500.0,0.0,311.5809345870766,131.10565427506657,0.0,441826.4440464479,276141.5275290298,717967.9715754777,0.0,436014.14972900704,272508.84358062927,708522.9933096364,-0.0,-55384.61538461539,-34615.38461538461,3738.97121504492
5.499999999999997,45.87782340862423,0.9866009259339594,7500.0,0.0,315.8199881564491,131.65306748676215,0.0,448110.7214528776,280069.2009080484,728179.922360926,0.0,442106.45270634367,276316.5329414647,718422.9856478083,-0.0,-55384.61538461539,-34615.3846153846,3789.8398578773895
5.58333333333333,45.96115674195756,0.9863555384490988,7500.0,0.0,320.0749676503858,132.20276634529725,0.0,454418.60859347985,284011.6303709248,738430.2389644047,0.0,448218.3113605121,280136.44460031996,728354.7559608321,-0.0,-55384.6153846154,-34615.38461538461,3840.8996118046302
5.666666666666663,46.044490075290895,0.9861086745264466,7500.0,0.0,324.3459329018352,132.75476039406865,0.0,460750.19416891364,287968.87135557097,748719.0655244846,0.0,454349.76325971034,283968.6020373189,738318.3652970293,-0.0,-55384.6153846154,-34615.38461538461,3892.1511948220227
5.7499999999999964,46.127823408624224,0.9858603237313327,7500.0,0.0,328.63294396853524,133.30905921632024,0.0,467105.56721308234,291940.97950817633,759046.5467212587,0.0,460500.84570939717,287813.02856837306,748313.8742777702,-0.0,-55384.61538461539,-34615.38461538461,3943.595327622423
5.8333333333333295,46.21115674195756,0.985610475560288,7500.0,0.0,332.9360611338577,133.8656724353094,0.0,473484.8170943854,295928.0106839908,769412.8277783762,0.0,466671.5957469732,291669.74734185816,758341.3430888313,-0.0,-55384.6153846154,-34615.38461538461,3995.2327336062926
5.9166666666666625,46.294490075290895,0.9853591194406649,7500.0,0.0,337.25534490765665,134.42460971447397,0.0,479888.03351697495,299930.0209481092,779818.0544650841,0.0,472862.0501363987,295538.7813352491,768400.8314716477,-0.0,-55384.6153846154,-34615.38461538461,4047.0641388918802
5.999999999999996,46.377823408624224,0.985106244730257,7500.0,0.0,341.5908560271183,134.98588075760028,0.0,486315.3065220178,303947.06657626096,790262.3730982788,0.0,479072.2453627488,299420.15335171786,778492.3987144666,-0.0,-55384.6153846154,-34615.38461538461,4099.09027232542
6.083333333333329,46.46115674195756,0.9848518407169184,7500.0,0.0,345.9426554576162,135.54949530899134,0.0,492766.7264889608,307979.2040556003,800745.930544561,0.0,485302.2176267033,303313.88601668936,788616.1036433927,-0.0,-55384.6153846154,-34615.3846153846,4151.311865491394
6.166666666666662,46.544490075290895,0.9845958966181821,7500.0,0.0,350.310804393567,136.11546315363617,0.0,499242.38413680234,312026.4900855013,811268.8742223036,0.0,491552.0028389738,307220.00177435845,798772.0046133322,-0.0,-55384.6153846154,-34615.3846153846,4203.7296527228045
6.249999999999995,46.627823408624224,0.9843384015808773,7500.0,0.0,354.6953642592931,136.68379411737962,0.0,505742.3705253678,316088.98157835467,821831.3521037225,0.0,497821.6366146643,311138.522884165,808960.1594988294,-0.0,-55384.615384615405,-34615.3846153846,4256.344371111518
